,split,class_name,video_name,dataset
16761,train,smoke,314962.mp4,Kinetics
16762,train,smoke,314874.mp4,Kinetics
16763,train,smoke,314687.mp4,Kinetics
16764,train,smoke,315041.mp4,Kinetics
16765,train,smoke,315364.mp4,Kinetics
16766,train,smoke,315196.mp4,Kinetics
16767,train,smoke,314542.mp4,Kinetics
16768,train,smoke,315149.mp4,Kinetics
16769,train,smoke,315106.mp4,Kinetics
16770,train,smoke,314858.mp4,Kinetics
16771,train,smoke,315213.mp4,Kinetics
16772,train,smoke,314829.mp4,Kinetics
16773,train,smoke,315346.mp4,Kinetics
16774,train,smoke,314651.mp4,Kinetics
16775,train,smoke,315328.mp4,Kinetics
16776,train,smoke,315111.mp4,Kinetics
16777,train,smoke,315172.mp4,Kinetics
16778,train,smoke,315160.mp4,Kinetics
16779,train,smoke,314631.mp4,Kinetics
16780,train,smoke,315317.mp4,Kinetics
16781,train,smoke,Veoh_Alpha_Dog_1_smoke_h_nm_np1_fr_goo_4.avi,HMDB51
16782,train,smoke,314795.mp4,Kinetics
16783,train,smoke,314816.mp4,Kinetics
16784,train,smoke,314799.mp4,Kinetics
16785,train,smoke,314647.mp4,Kinetics
16786,train,smoke,315322.mp4,Kinetics
16787,train,smoke,smoking_smoking_-_tricks!_smoke_h_nm_np1_fr_med_2.avi,HMDB51
16788,train,smoke,314823.mp4,Kinetics
16789,train,smoke,314926.mp4,Kinetics
16790,train,smoke,315054.mp4,Kinetics
16791,train,smoke,American_History_X_smoke_u_nm_np1_fr_med_43.avi,HMDB51
16792,train,smoke,314689.mp4,Kinetics
16793,train,smoke,315316.mp4,Kinetics
16794,train,smoke,315422.mp4,Kinetics
16795,train,smoke,315087.mp4,Kinetics
16796,train,smoke,315399.mp4,Kinetics
16797,train,smoke,314773.mp4,Kinetics
16798,train,smoke,girl_smoking_a_cigarette_smoke_h_nm_np1_fr_med_1.avi,HMDB51
16799,train,smoke,314982.mp4,Kinetics
16800,train,smoke,314819.mp4,Kinetics
16801,train,smoke,315339.mp4,Kinetics
16802,train,smoke,smoking_a_cigarette_smoke_h_nm_np1_fr_med_1.avi,HMDB51
16803,train,smoke,314976.mp4,Kinetics
16804,train,smoke,314612.mp4,Kinetics
16805,train,smoke,315241.mp4,Kinetics
16806,train,smoke,314812.mp4,Kinetics
16807,train,smoke,315193.mp4,Kinetics
16808,train,smoke,315347.mp4,Kinetics
16809,train,smoke,314602.mp4,Kinetics
16810,train,smoke,314784.mp4,Kinetics
16811,train,smoke,315006.mp4,Kinetics
16812,train,smoke,314532.mp4,Kinetics
16813,train,smoke,314683.mp4,Kinetics
16814,train,smoke,315179.mp4,Kinetics
16815,train,smoke,315277.mp4,Kinetics
16816,train,smoke,smoking_2_smoke_h_cm_np1_ba_med_5.avi,HMDB51
16817,train,smoke,315204.mp4,Kinetics
16818,train,smoke,314818.mp4,Kinetics
16819,train,smoke,314571.mp4,Kinetics
16820,train,smoke,314885.mp4,Kinetics
16821,train,smoke,315409.mp4,Kinetics
16822,train,smoke,315261.mp4,Kinetics
16823,train,smoke,315372.mp4,Kinetics
16824,train,smoke,smoking_smoking_-_tricks!_smoke_h_nm_np1_fr_goo_1.avi,HMDB51
16825,train,smoke,315284.mp4,Kinetics
16826,train,smoke,314843.mp4,Kinetics
16827,train,smoke,315297.mp4,Kinetics
16828,train,smoke,315088.mp4,Kinetics
16829,train,smoke,315095.mp4,Kinetics
16830,train,smoke,314468.mp4,Kinetics
16831,train,smoke,314909.mp4,Kinetics
16832,train,smoke,315234.mp4,Kinetics
16833,train,smoke,314505.mp4,Kinetics
16834,train,smoke,315185.mp4,Kinetics
16835,train,smoke,314886.mp4,Kinetics
16836,train,smoke,314765.mp4,Kinetics
16837,train,smoke,314888.mp4,Kinetics
16838,train,smoke,315158.mp4,Kinetics
16839,train,smoke,314665.mp4,Kinetics
16840,train,smoke,315410.mp4,Kinetics
16841,train,smoke,Raucher_TRICK_xD_smoke_u_cm_np1_fr_med_2.avi,HMDB51
16842,train,smoke,315211.mp4,Kinetics
16843,train,smoke,314601.mp4,Kinetics
16844,train,smoke,314471.mp4,Kinetics
16845,train,smoke,314444.mp4,Kinetics
16846,train,smoke,315094.mp4,Kinetics
16847,train,smoke,314506.mp4,Kinetics
16848,train,smoke,315262.mp4,Kinetics
16849,train,smoke,315151.mp4,Kinetics
16850,train,smoke,314706.mp4,Kinetics
16851,train,smoke,315091.mp4,Kinetics
16852,train,smoke,315134.mp4,Kinetics
16853,train,smoke,314560.mp4,Kinetics
16854,train,smoke,315426.mp4,Kinetics
16855,train,smoke,314837.mp4,Kinetics
16856,train,smoke,smoking_2_smoke_h_cm_np1_ri_med_1.avi,HMDB51
16857,train,smoke,314977.mp4,Kinetics
16858,train,smoke,Veoh_Alpha_Dog_1_smoke_h_nm_np1_fr_goo_53.avi,HMDB51
16859,train,smoke,315289.mp4,Kinetics
16860,train,smoke,315254.mp4,Kinetics
16861,train,smoke,315400.mp4,Kinetics
16862,train,smoke,314955.mp4,Kinetics
16863,train,smoke,314594.mp4,Kinetics
16864,train,smoke,315161.mp4,Kinetics
16865,train,smoke,314899.mp4,Kinetics
16866,train,smoke,315263.mp4,Kinetics
16867,train,smoke,314929.mp4,Kinetics
16868,train,smoke,314628.mp4,Kinetics
16869,train,smoke,314543.mp4,Kinetics
16870,train,smoke,315308.mp4,Kinetics
16871,train,smoke,315238.mp4,Kinetics
16872,train,smoke,315402.mp4,Kinetics
16873,train,smoke,raucher_smoke_u_nm_np1_fr_med_1.avi,HMDB51
16874,train,smoke,315329.mp4,Kinetics
16875,train,smoke,314857.mp4,Kinetics
16876,train,smoke,314805.mp4,Kinetics
16877,train,smoke,314544.mp4,Kinetics
16878,train,smoke,smoking_smoke_h_nm_np1_fr_med_1.avi,HMDB51
16879,train,smoke,315067.mp4,Kinetics
16880,train,smoke,315010.mp4,Kinetics
16881,train,smoke,314940.mp4,Kinetics
16882,train,smoke,314908.mp4,Kinetics
16883,train,smoke,314767.mp4,Kinetics
16884,train,smoke,315343.mp4,Kinetics
16885,train,smoke,314943.mp4,Kinetics
16886,train,smoke,315380.mp4,Kinetics
16887,train,smoke,314892.mp4,Kinetics
16888,train,smoke,315359.mp4,Kinetics
16889,train,smoke,314701.mp4,Kinetics
16890,train,smoke,314817.mp4,Kinetics
16891,train,smoke,315395.mp4,Kinetics
16892,train,smoke,314590.mp4,Kinetics
16893,train,smoke,314923.mp4,Kinetics
16894,train,smoke,314844.mp4,Kinetics
16895,train,smoke,315061.mp4,Kinetics
16896,train,smoke,314615.mp4,Kinetics
16897,train,smoke,314443.mp4,Kinetics
16898,train,smoke,314492.mp4,Kinetics
16899,train,smoke,314741.mp4,Kinetics
16900,train,smoke,315375.mp4,Kinetics
16901,train,smoke,smoking_again_smoke_h_cm_np1_le_goo_2.avi,HMDB51
16902,train,smoke,315233.mp4,Kinetics
16903,train,smoke,314913.mp4,Kinetics
16904,train,smoke,smoking_video_smoke_h_nm_np1_fr_med_0.avi,HMDB51
16905,train,smoke,314851.mp4,Kinetics
16906,train,smoke,smoking_video_smoke_h_nm_np1_fr_goo_2.avi,HMDB51
16907,train,smoke,314859.mp4,Kinetics
16908,train,smoke,314535.mp4,Kinetics
16909,train,smoke,314894.mp4,Kinetics
16910,train,smoke,315136.mp4,Kinetics
16911,train,smoke,315299.mp4,Kinetics
16912,train,smoke,315051.mp4,Kinetics
16913,train,smoke,315420.mp4,Kinetics
16914,train,smoke,314583.mp4,Kinetics
16915,train,smoke,Raucher_TRICK_xD_smoke_h_cm_np1_fr_med_0.avi,HMDB51
16916,train,smoke,315318.mp4,Kinetics
16917,train,smoke,314511.mp4,Kinetics
16918,train,smoke,315083.mp4,Kinetics
16919,train,smoke,314849.mp4,Kinetics
16920,train,smoke,314517.mp4,Kinetics
16921,train,smoke,raucher_smoke_u_nm_np1_fr_med_2.avi,HMDB51
16922,train,smoke,314646.mp4,Kinetics
16923,train,smoke,314454.mp4,Kinetics
16924,train,smoke,315178.mp4,Kinetics
16925,train,smoke,smoking_a_cigarette_smoke_h_nm_np1_fr_med_2.avi,HMDB51
16926,train,smoke,Sara_beim_Rauchen_-_Volume_3_smoke_h_cm_np1_fr_bad_1.avi,HMDB51
16927,train,smoke,315142.mp4,Kinetics
16928,train,smoke,314618.mp4,Kinetics
16929,train,smoke,Veoh_Alpha_Dog_1_smoke_u_nm_np1_ri_med_17.avi,HMDB51
16930,train,smoke,315235.mp4,Kinetics
16931,train,smoke,315154.mp4,Kinetics
16932,train,smoke,314970.mp4,Kinetics
16933,train,smoke,314573.mp4,Kinetics
16934,train,smoke,315336.mp4,Kinetics
16935,train,smoke,314952.mp4,Kinetics
16936,train,smoke,315258.mp4,Kinetics
16937,train,smoke,314577.mp4,Kinetics
16938,train,smoke,315169.mp4,Kinetics
16939,train,cook,58791.mp4,Kinetics
16940,train,cook,251936.mp4,Kinetics
16941,train,cook,8QL4N_0.00.mp4,Charades
16942,train,cook,59181.mp4,Kinetics
16943,train,cook,59086.mp4,Kinetics
16944,train,cook,252020.mp4,Kinetics
16945,train,cook,58420.mp4,Kinetics
16946,train,cook,58672.mp4,Kinetics
16947,train,cook,58726.mp4,Kinetics
16948,train,cook,58802.mp4,Kinetics
16949,train,cook,58485.mp4,Kinetics
16950,train,cook,58979.mp4,Kinetics
16951,train,cook,251948.mp4,Kinetics
16952,train,cook,59141.mp4,Kinetics
16953,train,cook,251641.mp4,Kinetics
16954,train,cook,58856.mp4,Kinetics
16955,train,cook,251649.mp4,Kinetics
16956,train,cook,59190.mp4,Kinetics
16957,train,cook,D9AR5_0.00.mp4,Charades
16958,train,cook,v_CuttingInKitchen_g11_c02.avi,UCF-101
16959,train,cook,58830.mp4,Kinetics
16960,train,cook,58987.mp4,Kinetics
16961,train,cook,251834.mp4,Kinetics
16962,train,cook,251923.mp4,Kinetics
16963,train,cook,59102.mp4,Kinetics
16964,train,cook,IIJ5I_15.50.mp4,Charades
16965,train,cook,59078.mp4,Kinetics
16966,train,cook,58761.mp4,Kinetics
16967,train,cook,59293.mp4,Kinetics
16968,train,cook,59143.mp4,Kinetics
16969,train,cook,59057.mp4,Kinetics
16970,train,cook,251576.mp4,Kinetics
16971,train,cook,59137.mp4,Kinetics
16972,train,cook,251769.mp4,Kinetics
16973,train,cook,58838.mp4,Kinetics
16974,train,cook,58386.mp4,Kinetics
16975,train,cook,251914.mp4,Kinetics
16976,train,cook,58635.mp4,Kinetics
16977,train,cook,82ZNR_0.00.mp4,Charades
16978,train,cook,58461.mp4,Kinetics
16979,train,cook,58981.mp4,Kinetics
16980,train,cook,58627.mp4,Kinetics
16981,train,cook,59376.mp4,Kinetics
16982,train,cook,58843.mp4,Kinetics
16983,train,cook,58426.mp4,Kinetics
16984,train,cook,58298.mp4,Kinetics
16985,train,cook,58607.mp4,Kinetics
16986,train,cook,58999.mp4,Kinetics
16987,train,cook,58479.mp4,Kinetics
16988,train,cook,2K755_0.00.mp4,Charades
16989,train,cook,58994.mp4,Kinetics
16990,train,cook,58719.mp4,Kinetics
16991,train,cook,58669.mp4,Kinetics
16992,train,cook,59064.mp4,Kinetics
16993,train,cook,251698.mp4,Kinetics
16994,train,cook,59436.mp4,Kinetics
16995,train,cook,58591.mp4,Kinetics
16996,train,cook,251596.mp4,Kinetics
16997,train,cook,58964.mp4,Kinetics
16998,train,cook,59295.mp4,Kinetics
16999,train,cook,59305.mp4,Kinetics
17000,train,cook,251844.mp4,Kinetics
17001,train,cook,58918.mp4,Kinetics
17002,train,cook,58864.mp4,Kinetics
17003,train,cook,251579.mp4,Kinetics
17004,train,cook,58494.mp4,Kinetics
17005,train,cook,59393.mp4,Kinetics
17006,train,cook,10ND1_30.10.mp4,Charades
17007,train,cook,v_CuttingInKitchen_g02_c01.avi,UCF-101
17008,train,cook,59161.mp4,Kinetics
17009,train,cook,58381.mp4,Kinetics
17010,train,cook,Q1L24_0.00.mp4,Charades
17011,train,cook,59429.mp4,Kinetics
17012,train,cook,58730.mp4,Kinetics
17013,train,cook,58824.mp4,Kinetics
17014,train,cook,251709.mp4,Kinetics
17015,train,cook,251586.mp4,Kinetics
17016,train,cook,58470.mp4,Kinetics
17017,train,cook,251723.mp4,Kinetics
17018,train,cook,59447.mp4,Kinetics
17019,train,cook,58547.mp4,Kinetics
17020,train,cook,58801.mp4,Kinetics
17021,train,cook,58881.mp4,Kinetics
17022,train,cook,59144.mp4,Kinetics
17023,train,cook,251825.mp4,Kinetics
17024,train,cook,58676.mp4,Kinetics
17025,train,cook,58361.mp4,Kinetics
17026,train,cook,75GKF_0.00.mp4,Charades
17027,train,cook,251925.mp4,Kinetics
17028,train,cook,59316.mp4,Kinetics
17029,train,cook,58546.mp4,Kinetics
17030,train,cook,252040.mp4,Kinetics
17031,train,cook,59398.mp4,Kinetics
17032,train,cook,59404.mp4,Kinetics
17033,train,cook,58317.mp4,Kinetics
17034,train,cook,58637.mp4,Kinetics
17035,train,cook,58829.mp4,Kinetics
17036,train,cook,59394.mp4,Kinetics
17037,train,cook,58374.mp4,Kinetics
17038,train,cook,251845.mp4,Kinetics
17039,train,cook,58678.mp4,Kinetics
17040,train,cook,v_CuttingInKitchen_g03_c04.avi,UCF-101
17041,train,cook,EF2YJ_10.00.mp4,Charades
17042,train,cook,UQW95_3.30.mp4,Charades
17043,train,cook,58934.mp4,Kinetics
17044,train,cook,58767.mp4,Kinetics
17045,train,cook,251797.mp4,Kinetics
17046,train,cook,59231.mp4,Kinetics
17047,train,cook,58331.mp4,Kinetics
17048,train,cook,59370.mp4,Kinetics
17049,train,cook,0M1PW_0.00.mp4,Charades
17050,train,cook,58339.mp4,Kinetics
17051,train,cook,59015.mp4,Kinetics
17052,train,cook,59112.mp4,Kinetics
17053,train,cook,59381.mp4,Kinetics
17054,train,cook,59235.mp4,Kinetics
17055,train,cook,59269.mp4,Kinetics
17056,train,cook,251826.mp4,Kinetics
17057,train,cook,251982.mp4,Kinetics
17058,train,cook,59140.mp4,Kinetics
17059,train,cook,252022.mp4,Kinetics
17060,train,cook,251571.mp4,Kinetics
17061,train,cook,v_CuttingInKitchen_g10_c06.avi,UCF-101
17062,train,cook,251645.mp4,Kinetics
17063,train,cook,252052.mp4,Kinetics
17064,train,cook,251981.mp4,Kinetics
17065,train,cook,v_CuttingInKitchen_g18_c04.avi,UCF-101
17066,train,cook,59442.mp4,Kinetics
17067,train,cook,58948.mp4,Kinetics
17068,train,cook,59236.mp4,Kinetics
17069,train,cook,58833.mp4,Kinetics
17070,train,cook,251894.mp4,Kinetics
17071,train,cook,251632.mp4,Kinetics
17072,train,cook,58956.mp4,Kinetics
17073,train,cook,251986.mp4,Kinetics
17074,train,cook,59021.mp4,Kinetics
17075,train,cook,58626.mp4,Kinetics
17076,train,cook,251881.mp4,Kinetics
17077,train,cook,58433.mp4,Kinetics
17078,train,cook,HB9LP_0.00.mp4,Charades
17079,train,cook,251775.mp4,Kinetics
17080,train,cook,59095.mp4,Kinetics
17081,train,cook,59001.mp4,Kinetics
17082,train,cook,D7MHV_0.00.mp4,Charades
17083,train,cook,251678.mp4,Kinetics
17084,train,cook,58521.mp4,Kinetics
17085,train,cook,58564.mp4,Kinetics
17086,train,cook,58427.mp4,Kinetics
17087,train,cook,59340.mp4,Kinetics
17088,train,cook,251608.mp4,Kinetics
17089,train,cook,59020.mp4,Kinetics
17090,train,cook,58897.mp4,Kinetics
17091,train,cook,58769.mp4,Kinetics
17092,train,cook,251599.mp4,Kinetics
17093,train,cook,v_CuttingInKitchen_g11_c04.avi,UCF-101
17094,train,cook,59146.mp4,Kinetics
17095,train,cook,59415.mp4,Kinetics
17096,train,cook,58412.mp4,Kinetics
17097,train,cook,59360.mp4,Kinetics
17098,train,cook,252029.mp4,Kinetics
17099,train,cook,58578.mp4,Kinetics
17100,train,cook,59103.mp4,Kinetics
17101,train,cook,251767.mp4,Kinetics
17102,train,cook,252076.mp4,Kinetics
17103,train,cook,251829.mp4,Kinetics
17104,train,cook,58483.mp4,Kinetics
17105,train,cook,251680.mp4,Kinetics
17106,train,cook,59409.mp4,Kinetics
17107,train,cook,59208.mp4,Kinetics
17108,train,cook,58599.mp4,Kinetics
17109,train,cook,251811.mp4,Kinetics
17110,train,cook,v_CuttingInKitchen_g12_c02.avi,UCF-101
17111,train,cook,58432.mp4,Kinetics
17112,train,cook,I7MEA_0.00.mp4,Charades
17113,train,cook,251864.mp4,Kinetics
17114,train,cook,58380.mp4,Kinetics
17115,train,cook,58966.mp4,Kinetics
17116,train,cook,59287.mp4,Kinetics
17117,train,cook,58609.mp4,Kinetics
17118,train,cook,59074.mp4,Kinetics
17119,train,cook,58487.mp4,Kinetics
17120,train,cook,59077.mp4,Kinetics
17121,train,cook,v_CuttingInKitchen_g08_c04.avi,UCF-101
17122,train,cook,251686.mp4,Kinetics
17123,train,cook,58573.mp4,Kinetics
17124,train,cook,251718.mp4,Kinetics
17125,train,cook,251760.mp4,Kinetics
17126,train,cook,58695.mp4,Kinetics
17127,train,cook,DD5SD_0.00.mp4,Charades
17128,train,cook,59039.mp4,Kinetics
17129,train,cook,251866.mp4,Kinetics
17130,train,cook,58495.mp4,Kinetics
17131,train,cook,58898.mp4,Kinetics
17132,train,cook,251627.mp4,Kinetics
17133,train,cook,JOYAJ_0.00.mp4,Charades
17134,train,cook,251820.mp4,Kinetics
17135,train,cook,58970.mp4,Kinetics
17136,train,cook,58679.mp4,Kinetics
17137,train,cook,252012.mp4,Kinetics
17138,train,cook,251606.mp4,Kinetics
17139,train,cook,59058.mp4,Kinetics
17140,train,cook,59030.mp4,Kinetics
17141,train,cook,58410.mp4,Kinetics
17142,train,cook,58667.mp4,Kinetics
17143,train,cook,58526.mp4,Kinetics
17144,train,cook,58532.mp4,Kinetics
17145,train,cook,58734.mp4,Kinetics
17146,train,cook,251772.mp4,Kinetics
17147,train,cook,8X7D6_12.20.mp4,Charades
17148,train,cook,58450.mp4,Kinetics
17149,train,cook,58611.mp4,Kinetics
17150,train,cook,251784.mp4,Kinetics
17151,train,cook,GQ0H2_0.00.mp4,Charades
17152,train,cook,58448.mp4,Kinetics
17153,train,cook,58549.mp4,Kinetics
17154,train,cook,59383.mp4,Kinetics
17155,train,cook,251603.mp4,Kinetics
17156,train,cook,v_CuttingInKitchen_g15_c02.avi,UCF-101
17157,train,cook,59182.mp4,Kinetics
17158,train,cook,58647.mp4,Kinetics
17159,train,cook,2MTYU_0.90.mp4,Charades
17160,train,cook,59049.mp4,Kinetics
17161,train,cook,UNKXB_0.00.mp4,Charades
17162,train,cook,58712.mp4,Kinetics
17163,train,cook,59389.mp4,Kinetics
17164,train,cook,58514.mp4,Kinetics
17165,train,cook,58728.mp4,Kinetics
17166,train,cook,252037.mp4,Kinetics
17167,train,cook,58809.mp4,Kinetics
17168,train,cook,1SJQX_13.20.mp4,Charades
17169,train,cook,251695.mp4,Kinetics
17170,train,cook,59417.mp4,Kinetics
17171,train,cook,251945.mp4,Kinetics
17172,train,cook,251556.mp4,Kinetics
17173,train,cook,251685.mp4,Kinetics
17174,train,cook,58650.mp4,Kinetics
17175,train,cook,1SKLG_0.00.mp4,Charades
17176,train,cook,58300.mp4,Kinetics
17177,train,cook,59188.mp4,Kinetics
17178,train,cook,251908.mp4,Kinetics
17179,train,cook,252047.mp4,Kinetics
17180,train,cook,59142.mp4,Kinetics
17181,train,cook,59135.mp4,Kinetics
17182,train,cook,ZFT87_0.00.mp4,Charades
17183,train,cook,58905.mp4,Kinetics
17184,train,cook,58313.mp4,Kinetics
17185,train,cook,CXSYS_13.00.mp4,Charades
17186,train,cook,59223.mp4,Kinetics
17187,train,cook,58328.mp4,Kinetics
17188,train,cook,58342.mp4,Kinetics
17189,train,cook,58709.mp4,Kinetics
17190,train,cook,02XLP_0.00.mp4,Charades
17191,train,cook,59106.mp4,Kinetics
17192,train,cook,58883.mp4,Kinetics
17193,train,cook,59357.mp4,Kinetics
17194,train,cook,251838.mp4,Kinetics
17195,train,cook,IUXP8_16.10.mp4,Charades
17196,train,cook,251813.mp4,Kinetics
17197,train,cook,251924.mp4,Kinetics
17198,train,cook,58852.mp4,Kinetics
17199,train,cook,8APDH_0.00.mp4,Charades
17200,train,cook,94ICP_0.00.mp4,Charades
17201,train,cook,75AX5_2.20.mp4,Charades
17202,train,cook,59377.mp4,Kinetics
17203,train,cook,251777.mp4,Kinetics
17204,train,cook,251837.mp4,Kinetics
17205,train,cook,59413.mp4,Kinetics
17206,train,cook,8PSXZ_0.00.mp4,Charades
17207,train,cook,251836.mp4,Kinetics
17208,train,cook,251974.mp4,Kinetics
17209,train,cook,59288.mp4,Kinetics
17210,train,cook,251670.mp4,Kinetics
17211,train,cook,59109.mp4,Kinetics
17212,train,cook,58662.mp4,Kinetics
17213,train,cook,252051.mp4,Kinetics
17214,train,cook,58713.mp4,Kinetics
17215,train,cook,251739.mp4,Kinetics
17216,train,cook,58556.mp4,Kinetics
17217,train,cook,330ZE_13.00.mp4,Charades
17218,train,cook,58782.mp4,Kinetics
17219,train,cook,59149.mp4,Kinetics
17220,train,cook,v_CuttingInKitchen_g06_c03.avi,UCF-101
17221,train,cook,2PREF_1.90.mp4,Charades
17222,train,cook,58723.mp4,Kinetics
17223,train,cook,251801.mp4,Kinetics
17224,train,cook,Q71PE_4.90.mp4,Charades
17225,train,cook,R979C_0.00.mp4,Charades
17226,train,cook,251858.mp4,Kinetics
17227,train,cook,58594.mp4,Kinetics
17228,train,cook,59356.mp4,Kinetics
17229,train,cook,59114.mp4,Kinetics
17230,train,cook,59183.mp4,Kinetics
17231,train,cook,75AX5_11.50.mp4,Charades
17232,train,cook,58946.mp4,Kinetics
17233,train,cook,58459.mp4,Kinetics
17234,train,cook,58373.mp4,Kinetics
17235,train,cook,251847.mp4,Kinetics
17236,train,cook,251909.mp4,Kinetics
17237,train,cook,RO429_9.30.mp4,Charades
17238,train,cook,59225.mp4,Kinetics
17239,train,cook,58554.mp4,Kinetics
17240,train,cook,v_CuttingInKitchen_g10_c07.avi,UCF-101
17241,train,cook,251855.mp4,Kinetics
17242,train,cook,58720.mp4,Kinetics
17243,train,cook,58907.mp4,Kinetics
17244,train,cook,59362.mp4,Kinetics
17245,train,cook,58958.mp4,Kinetics
17246,train,cook,251724.mp4,Kinetics
17247,train,cook,251734.mp4,Kinetics
17248,train,cook,G8YWY_0.00.mp4,Charades
17249,train,cook,251911.mp4,Kinetics
17250,train,cook,WGM7C_22.30.mp4,Charades
17251,train,cook,251805.mp4,Kinetics
17252,train,cook,59412.mp4,Kinetics
17253,train,cook,251636.mp4,Kinetics
17254,train,cook,251728.mp4,Kinetics
17255,train,cook,58908.mp4,Kinetics
17256,train,cook,251921.mp4,Kinetics
17257,train,cook,251783.mp4,Kinetics
17258,train,cook,59195.mp4,Kinetics
17259,train,cook,59089.mp4,Kinetics
17260,train,cook,251888.mp4,Kinetics
17261,train,cook,251700.mp4,Kinetics
17262,train,cook,251716.mp4,Kinetics
17263,train,cook,59332.mp4,Kinetics
17264,train,cook,59037.mp4,Kinetics
17265,train,cook,58923.mp4,Kinetics
17266,train,cook,251893.mp4,Kinetics
17267,train,cook,ZFQNZ_14.00.mp4,Charades
17268,train,cook,WPNEM_0.00.mp4,Charades
17269,train,cook,58301.mp4,Kinetics
17270,train,cook,251567.mp4,Kinetics
17271,train,cook,58925.mp4,Kinetics
17272,train,cook,251915.mp4,Kinetics
17273,train,cook,v_CuttingInKitchen_g21_c03.avi,UCF-101
17274,train,cook,58491.mp4,Kinetics
17275,train,cook,58398.mp4,Kinetics
17276,train,cook,58408.mp4,Kinetics
17277,train,cook,251968.mp4,Kinetics
17278,train,cook,59310.mp4,Kinetics
17279,train,cook,59075.mp4,Kinetics
17280,train,cook,6RQHP_3.10.mp4,Charades
17281,train,cook,58978.mp4,Kinetics
17282,train,cook,v_CuttingInKitchen_g04_c03.avi,UCF-101
17283,train,cook,58315.mp4,Kinetics
17284,train,cook,252000.mp4,Kinetics
17285,train,cook,59027.mp4,Kinetics
17286,train,cook,58892.mp4,Kinetics
17287,train,cook,251703.mp4,Kinetics
17288,train,cook,JUF24_0.00.mp4,Charades
17289,train,cook,59424.mp4,Kinetics
17290,train,cook,IO5UK_2.30.mp4,Charades
17291,train,cook,58985.mp4,Kinetics
17292,train,cook,251762.mp4,Kinetics
17293,train,cook,D23WM_0.00.mp4,Charades
17294,train,cook,58320.mp4,Kinetics
17295,train,cook,58478.mp4,Kinetics
17296,train,cook,RKCKK_0.00.mp4,Charades
17297,train,cook,UFQK1_0.00.mp4,Charades
17298,train,cook,58552.mp4,Kinetics
17299,train,cook,59048.mp4,Kinetics
17300,train,cook,R9382_0.00.mp4,Charades
17301,train,cook,59246.mp4,Kinetics
17302,train,cook,251761.mp4,Kinetics
17303,train,cook,58452.mp4,Kinetics
17304,train,cook,251628.mp4,Kinetics
17305,train,cook,58869.mp4,Kinetics
17306,train,cook,MV9N4_0.00.mp4,Charades
17307,train,cook,58405.mp4,Kinetics
17308,train,cook,QLOW7_0.00.mp4,Charades
17309,train,cook,59262.mp4,Kinetics
17310,train,cook,58928.mp4,Kinetics
17311,train,cook,R0M34_0.10.mp4,Charades
17312,train,cook,NE37I_0.00.mp4,Charades
17313,train,cook,58840.mp4,Kinetics
17314,train,cook,58480.mp4,Kinetics
17315,train,cook,59437.mp4,Kinetics
17316,train,cook,251560.mp4,Kinetics
17317,train,cook,59451.mp4,Kinetics
17318,train,cook,251860.mp4,Kinetics
17319,train,cook,58997.mp4,Kinetics
17320,train,cook,58624.mp4,Kinetics
17321,train,cook,v_CuttingInKitchen_g07_c04.avi,UCF-101
17322,train,cook,v_CuttingInKitchen_g12_c03.avi,UCF-101
17323,train,cook,4JXAK_0.30.mp4,Charades
17324,train,cook,WBBTU_13.10.mp4,Charades
17325,train,cook,58885.mp4,Kinetics
17326,train,cook,58920.mp4,Kinetics
17327,train,cook,58903.mp4,Kinetics
17328,train,cook,59096.mp4,Kinetics
17329,train,cook,58314.mp4,Kinetics
17330,train,cook,251616.mp4,Kinetics
17331,train,cook,XNXW6_4.50.mp4,Charades
17332,train,cook,WCY52_2.10.mp4,Charades
17333,train,cook,58818.mp4,Kinetics
17334,train,cook,W28C2_0.00.mp4,Charades
17335,train,cook,58963.mp4,Kinetics
17336,train,cook,59373.mp4,Kinetics
17337,train,cook,493WS_0.00.mp4,Charades
17338,train,cook,3ZC4Y_0.00.mp4,Charades
17339,train,cook,251624.mp4,Kinetics
17340,train,cook,59028.mp4,Kinetics
17341,train,cook,H5ZG9_12.90.mp4,Charades
17342,train,cook,59351.mp4,Kinetics
17343,train,cook,59085.mp4,Kinetics
17344,train,cook,v_CuttingInKitchen_g05_c02.avi,UCF-101
17345,train,cook,59011.mp4,Kinetics
17346,train,cook,46GP8_0.00.mp4,Charades
17347,train,cook,252059.mp4,Kinetics
17348,train,cook,59326.mp4,Kinetics
17349,train,cook,59060.mp4,Kinetics
17350,train,cook,58888.mp4,Kinetics
17351,train,cook,58499.mp4,Kinetics
17352,train,cook,Z1VB4_25.50.mp4,Charades
17353,train,cook,59244.mp4,Kinetics
17354,train,cook,59396.mp4,Kinetics
17355,train,cook,DFJ3N_0.00.mp4,Charades
17356,train,cook,58508.mp4,Kinetics
17357,train,cook,58700.mp4,Kinetics
17358,train,cook,252034.mp4,Kinetics
17359,train,cook,251961.mp4,Kinetics
17360,train,cook,59007.mp4,Kinetics
17361,train,cook,58388.mp4,Kinetics
17362,train,cook,8BCI8_0.00.mp4,Charades
17363,train,cook,251758.mp4,Kinetics
17364,train,cook,251828.mp4,Kinetics
17365,train,cook,59129.mp4,Kinetics
17366,train,cook,UDGP2_25.80.mp4,Charades
17367,train,cook,58368.mp4,Kinetics
