,split,class_name,video_name,dataset,youtube_id,start_time,end_time
19714,test,clean floor,49350.mp4,Kinetics,ZgnIHxDJ0wc,1,11
19715,test,clean floor,55475.mp4,Kinetics,v9U_rlUhuLo,0,10
19716,test,clean floor,55477.mp4,Kinetics,vkOMy9xAvw4,0,10
19717,test,clean floor,55435.mp4,Kinetics,UnScNIaBWMI,16,26
19718,test,clean floor,55439.mp4,Kinetics,W2QdpEa_-CI,3,13
19719,test,clean floor,55461.mp4,Kinetics,ksa5XBHHSi4,16,26
19720,test,clean floor,55463.mp4,Kinetics,lpDcM49mi4k,320,330
19721,test,clean floor,28435.mp4,Kinetics,cxvI6oyUiq0,14,24
19722,test,clean floor,28414.mp4,Kinetics,W0DEcw7Y7VY,2,12
19723,test,clean floor,49311.mp4,Kinetics,CCKg40V60LQ,11,21
19724,test,clean floor,28418.mp4,Kinetics,XMJC9g3vFHg,64,74
19725,test,clean floor,55452.mp4,Kinetics,dMGqsjupSkY,4,14
19726,test,clean floor,49337.mp4,Kinetics,PDLFbhjgaLU,82,92
19727,test,clean floor,49354.mp4,Kinetics,_MpVJUlbg8E,4,14
19728,test,clean floor,55426.mp4,Kinetics,NlnBb4Gb3mo,14,24
19729,test,clean floor,49297.mp4,Kinetics,-5HyGKTpJFs,17,27
19730,test,clean floor,49394.mp4,Kinetics,z2Toc3tT8aA,19,29
19731,test,clean floor,49330.mp4,Kinetics,NNDuOa0OMck,0,10
19732,test,clean floor,55433.mp4,Kinetics,T7kOKW76EsA,16,26
19733,test,clean floor,49380.mp4,Kinetics,qHIy1vMKoH0,1,11
19734,test,clean floor,49321.mp4,Kinetics,Gyzpl4RTJSE,105,115
19735,test,clean floor,49361.mp4,Kinetics,fByDhfm7z64,16,26
19736,test,clean floor,28416.mp4,Kinetics,XHQBJgJkVAQ,1,11
19737,test,clean floor,49316.mp4,Kinetics,Elyc1nbYAMg,21,31
19738,test,clean floor,55399.mp4,Kinetics,4zboWg4ZQCA,0,10
19740,test,clean floor,28424.mp4,Kinetics,YcA2HJ6ftr8,5,15
19741,test,clean floor,49363.mp4,Kinetics,gT9kLFsHn1I,16,26
19742,test,clean floor,55398.mp4,Kinetics,4kGpznFiqRQ,5,15
19743,test,clean floor,49307.mp4,Kinetics,7wYoRRMd_o0,0,10
19744,test,clean floor,49379.mp4,Kinetics,q8cVQo8PX-k,23,33
19745,test,clean floor,28400.mp4,Kinetics,KyDuNTv4ByM,39,49
19746,test,clean floor,55429.mp4,Kinetics,Q0dARoesQ7w,44,54
19747,test,clean floor,55442.mp4,Kinetics,Y9yTPzxF-7Q,45,55
19748,test,clean floor,49314.mp4,Kinetics,DkLT28Bu1rg,14,24
19749,test,clean floor,28412.mp4,Kinetics,V4iGlxv7iEE,20,30
19750,test,clean floor,28380.mp4,Kinetics,6QImnhUemH0,6,16
19751,test,clean floor,49317.mp4,Kinetics,FMSAySEBdQQ,0,10
19752,test,clean floor,28403.mp4,Kinetics,MgN_rsWOtCI,9,19
19753,test,clean floor,49378.mp4,Kinetics,pcll16Lle9I,8,18
19754,test,clean floor,28463.mp4,Kinetics,vJCmsQXTuB4,3,13
19755,test,clean floor,49353.mp4,Kinetics,_Iptmom0nDI,15,25
19756,test,clean floor,55458.mp4,Kinetics,h_cMDopXKAk,175,185
19757,test,clean floor,49326.mp4,Kinetics,LO_6mZ_xoxw,64,74
19758,test,clean floor,49331.mp4,Kinetics,Ne_AGB1HixU,30,40
19759,test,clean floor,49342.mp4,Kinetics,Sg63MRY2z78,1,11
19760,test,clean floor,28433.mp4,Kinetics,c_ziqUP1rQQ,8,18
19761,test,clean floor,28464.mp4,Kinetics,wm9L8ESo1oc,5,15
19762,test,clean floor,28461.mp4,Kinetics,uXlJKrRjV5g,14,24
19763,test,clean floor,49373.mp4,Kinetics,kkddjCsDP8Q,3,13
19764,test,clean floor,55395.mp4,Kinetics,3e9wZIBFIQc,10,20
19765,test,clean floor,55436.mp4,Kinetics,UtYFg4oHptY,8,18
19766,test,clean floor,28413.mp4,Kinetics,VyUeBg79nA0,317,327
19767,test,clean floor,28449.mp4,Kinetics,nFeSvvUKjuA,1,11
19768,test,clean floor,28386.mp4,Kinetics,9rgKWeQg1JA,28,38
19769,test,clean floor,49355.mp4,Kinetics,_XeYCEsmKR0,11,21
19770,test,clean floor,28426.mp4,Kinetics,ZAoLF1Camz8,7,17
19771,test,clean floor,28465.mp4,Kinetics,xdcTWJeZ1fo,47,57
19772,test,clean floor,49376.mp4,Kinetics,ncVHIxqXRJo,0,10
19773,test,clean floor,55409.mp4,Kinetics,A6LtLarcGyQ,6,16
19774,test,clean floor,49390.mp4,Kinetics,wn7iiXzJ4N8,16,26
19775,test,clean floor,49303.mp4,Kinetics,2iURoa0R5hQ,72,82
19776,test,clean floor,28447.mp4,Kinetics,m7oP9prv3DA,94,104
19777,test,clean floor,49313.mp4,Kinetics,D6N1IpOnPr8,2,12
19778,test,clean floor,28397.mp4,Kinetics,JFhU3JEbD-c,32,42
19780,test,clean floor,28392.mp4,Kinetics,Epi3BkMISug,0,10
19781,test,clean floor,28419.mp4,Kinetics,XNNlDQbV14Q,95,105
19782,test,clean floor,28451.mp4,Kinetics,o0WmjUbhiA4,155,165
19783,test,clean floor,49374.mp4,Kinetics,mE35hpjPGQM,32,42
19784,test,clean floor,28428.mp4,Kinetics,Z_FMPEFAqTk,1,11
19785,test,clean floor,55415.mp4,Kinetics,Dg57U73Pv7Y,1,11
19786,test,clean floor,49375.mp4,Kinetics,nX5v2dE8nZU,4,14
19787,test,clean floor,55472.mp4,Kinetics,tqstR8hQamc,23,33
19789,test,clean floor,49364.mp4,Kinetics,h7BQltmnChw,11,21
19790,test,clean floor,55413.mp4,Kinetics,CdRAxRFocUk,43,53
19791,test,clean floor,49319.mp4,Kinetics,FkIFKjYkeD0,32,42
19792,test,clean floor,55474.mp4,Kinetics,uKcdPdXklNM,7,17
19793,test,clean floor,28389.mp4,Kinetics,AaxGUVLUn28,48,58
19794,test,clean floor,49382.mp4,Kinetics,rhbVful2P0A,35,45
19795,test,clean floor,55460.mp4,Kinetics,kEM5UXBFex8,8,18
19796,test,clean floor,49338.mp4,Kinetics,R89NVA8tohI,1,11
19797,test,clean floor,55397.mp4,Kinetics,4hL5Ea6-VW4,273,283
19798,test,clean floor,55403.mp4,Kinetics,7pamR6SZL1s,57,67
19799,test,clean floor,55412.mp4,Kinetics,Bpmj4Icw7QU,48,58
19800,test,clean floor,49300.mp4,Kinetics,0P5vsjtzrWU,0,10
19801,test,clean floor,28377.mp4,Kinetics,5W7d3yGjbeo,28,38
19802,test,clean floor,49362.mp4,Kinetics,fj75joWBAQ8,126,136
19804,test,clean floor,28434.mp4,Kinetics,csqdr_N3e-w,21,31
19805,test,clean floor,55423.mp4,Kinetics,MhC1ZqK9Xf0,72,82
19806,test,clean floor,28454.mp4,Kinetics,pvJk0G2rXXU,7,17
19807,test,clean floor,55456.mp4,Kinetics,geGOolMaiKY,14,24
19808,test,clean floor,28391.mp4,Kinetics,ELuUr3R7lEA,46,56
19809,test,clean floor,49325.mp4,Kinetics,Ka0E9iIBfvU,0,10
19810,test,clean floor,49310.mp4,Kinetics,A2TGmkW77DI,1,11
19811,test,clean floor,49315.mp4,Kinetics,EbtDaZV0M1k,4,14
19812,test,clean floor,55465.mp4,Kinetics,mOB8KOnEJJw,0,10
19813,test,clean floor,55394.mp4,Kinetics,3MVBeOS39Po,1,11
19814,test,clean floor,28371.mp4,Kinetics,0rGYftNHe0I,3,13
19815,test,clean floor,28439.mp4,Kinetics,f5lEKe6NDKE,9,19
19816,test,clean floor,49349.mp4,Kinetics,Yu-Yqvrc-0k,90,100
19817,test,clean floor,49335.mp4,Kinetics,Og2nPpQkcFU,40,50
19818,test,clean floor,55396.mp4,Kinetics,3jYTQEwbAC0,82,92
19819,test,clean floor,49308.mp4,Kinetics,8_m6uXHSj0s,3,13
19820,test,clean floor,55407.mp4,Kinetics,9fjJ32io6zc,2,12
19821,test,clean floor,55440.mp4,Kinetics,WpKMJYp9oSw,43,53
19822,test,clean floor,49377.mp4,Kinetics,o-ztqXIQJI8,1,11
19823,test,clean floor,28443.mp4,Kinetics,kFVPkQKat94,66,76
19824,test,clean floor,28385.mp4,Kinetics,8YfRKNWamt4,0,10
19825,test,clean floor,28407.mp4,Kinetics,RUDUsPAwQ94,0,10
19826,test,clean floor,28394.mp4,Kinetics,G1UsRr5T--8,25,35
19827,test,clean floor,49391.mp4,Kinetics,xBWFwr689Tc,37,47
19828,test,clean floor,55425.mp4,Kinetics,NSmCZk8nZY0,9,19
19829,test,clean floor,55405.mp4,Kinetics,8wQkP89lHN8,2,12
19830,test,clean floor,28420.mp4,Kinetics,XVF62ePGVTI,13,23
19831,test,clean floor,55443.mp4,Kinetics,Y_og6s--Ygs,1,11
19832,test,clean floor,49347.mp4,Kinetics,XEgzmA4xWpc,13,23
19833,test,clean floor,28437.mp4,Kinetics,eOCEFl3dTP4,11,21
19834,test,clean floor,28408.mp4,Kinetics,RhjCYqBx3lQ,56,66
19835,test,clean floor,55446.mp4,Kinetics,Z-30CKlHQ4k,1,11
19836,test,clean floor,28382.mp4,Kinetics,78_lmstSkdo,0,10
19838,test,clean floor,28399.mp4,Kinetics,KxY8wetetto,44,54
19839,test,clean floor,55432.mp4,Kinetics,SWUP9WMbwpA,35,45
19840,test,clean floor,55466.mp4,Kinetics,n5JvIKoqMvg,0,10
19841,test,clean floor,49371.mp4,Kinetics,kG11GVMxSxw,17,27
19842,test,clean floor,49352.mp4,Kinetics,_2eYmzbC2ag,0,10
19843,test,clean floor,49339.mp4,Kinetics,R9Wk1ulPXHo,3,13
19844,test,clean floor,49318.mp4,Kinetics,FaiN_VBBenA,27,37
19845,test,clean floor,49306.mp4,Kinetics,5rKfU6jMkNM,2,12
19846,test,clean floor,55402.mp4,Kinetics,7MC0siIo0Ow,0,10
19847,test,clean floor,55476.mp4,Kinetics,v_z4kCA4zxs,0,10
19848,test,clean floor,49333.mp4,Kinetics,ORlcdT-lXMA,44,54
19849,test,clean floor,49302.mp4,Kinetics,1_ZBBM48YwU,3,13
19850,test,clean floor,28462.mp4,Kinetics,vD497Jy7kK0,5,15
19851,test,clean floor,28455.mp4,Kinetics,r116YB1qdH8,63,73
19852,test,clean floor,28448.mp4,Kinetics,mmjNJcEXp-A,8,18
19853,test,clean floor,55431.mp4,Kinetics,RsLScxUbXEI,9,19
19854,test,clean floor,28415.mp4,Kinetics,WnrqYUZEtLA,46,56
19855,test,clean floor,28381.mp4,Kinetics,6oH3VEFXxzk,8,18
19856,test,clean floor,28442.mp4,Kinetics,jSOG-Nn8dtU,23,33
19857,test,clean floor,49336.mp4,Kinetics,OrU5uI30Ghc,20,30
19858,test,clean floor,55444.mp4,Kinetics,YtPBIABBIFo,16,26
19859,test,clean floor,55485.mp4,Kinetics,zo7lrIXtGKM,51,61
19860,test,clean floor,28446.mp4,Kinetics,lXR0Sc_T9xo,1,11
19861,test,clean floor,28379.mp4,Kinetics,6OMVvQICLlY,2,12
19862,test,clean floor,49323.mp4,Kinetics,ImXINnOFLIo,11,21
19863,test,clean floor,28398.mp4,Kinetics,KCSxp0pv7mc,43,53
19864,test,clean floor,55437.mp4,Kinetics,VJmJ1jimIl0,38,48
19865,test,clean floor,28445.mp4,Kinetics,lDCLXLEowqk,0,10
19866,test,clean floor,49348.mp4,Kinetics,YrO_bZPyWwQ,10,20
19867,test,clean floor,28387.mp4,Kinetics,9xfuLe4qOCY,90,100
19868,test,clean floor,55430.mp4,Kinetics,RdNuhWZaV2A,0,10
19869,test,clean floor,28370.mp4,Kinetics,05NQs0P0nkM,2,12
19872,test,clean floor,28423.mp4,Kinetics,XodFZl1BvRI,1,11
19873,test,clean floor,49368.mp4,Kinetics,iCNc_5f3sp0,10,20
19874,test,clean floor,28384.mp4,Kinetics,8W9As5thjZ4,1,11
19875,test,clean floor,28432.mp4,Kinetics,bRfWBfFcgME,2,12
19876,test,clean floor,55480.mp4,Kinetics,xTMzdXVlHI8,8,18
19877,test,clean floor,28393.mp4,Kinetics,F08NfvWAjS0,35,45
19878,test,clean floor,49386.mp4,Kinetics,uuh-JN19IVM,152,162
19879,test,clean floor,55467.mp4,Kinetics,n6mRyBc-uRQ,37,47
19880,test,clean floor,49304.mp4,Kinetics,3foH16r4alI,13,23
19881,test,clean floor,28410.mp4,Kinetics,Tx1BJPEnS9Y,41,51
19882,test,clean floor,28373.mp4,Kinetics,2bRCnE_8SE8,4,14
19883,test,clean floor,28390.mp4,Kinetics,BAteFsCErMM,1,11
19884,test,clean floor,55470.mp4,Kinetics,s6AoLH6GFDI,0,10
19885,test,clean floor,55453.mp4,Kinetics,dc41XJWYSJw,83,93
19886,test,clean floor,28401.mp4,Kinetics,LqQ-8o5m15Y,37,47
19887,test,clean floor,28458.mp4,Kinetics,rwg8rW_kZi0,24,34
19888,test,clean floor,55481.mp4,Kinetics,xtx1mdQUJIg,21,31
19889,test,clean floor,28388.mp4,Kinetics,AMWZjhnyKBQ,34,44
19890,test,clean floor,49312.mp4,Kinetics,D0pEyS_1_uQ,33,43
19891,test,clean floor,28438.mp4,Kinetics,eelS5eiUZfY,33,43
19892,test,clean floor,55473.mp4,Kinetics,u1udBWwlF-g,20,30
19893,test,clean floor,55424.mp4,Kinetics,N8h_G4y5H0U,106,116
19894,test,clean floor,49358.mp4,Kinetics,aZxYtY9EAck,21,31
19895,test,clean floor,49381.mp4,Kinetics,rMOsgg9L5vA,0,10
19896,test,clean floor,49327.mp4,Kinetics,LRLo7GKs9_U,4,14
19897,test,clean floor,49332.mp4,Kinetics,OJbj7oNzJWw,1,11
19898,test,clean floor,55401.mp4,Kinetics,6MaDTp0v9kM,2,12
19899,test,clean floor,49345.mp4,Kinetics,UIFx6B5zqFQ,35,45
19900,test,clean floor,28430.mp4,Kinetics,aKLf7emFyPc,20,30
19901,test,clean floor,55414.mp4,Kinetics,CoIFFPCljWo,0,10
19902,test,clean floor,28374.mp4,Kinetics,2bVh8hvyqmg,83,93
19903,test,clean floor,28431.mp4,Kinetics,aiAn_wrSvI4,8,18
19904,test,clean floor,49389.mp4,Kinetics,v_Vza5IjmWs,79,89
19905,test,clean floor,55455.mp4,Kinetics,f92K2OMCLNg,1,11
19906,test,clean floor,49372.mp4,Kinetics,kJmSII2Wswk,18,28
19907,test,clean floor,55479.mp4,Kinetics,xPkYkTzjmOU,1,11
19908,test,clean floor,55411.mp4,Kinetics,BJqNysNoV6c,68,78
19909,test,clean floor,28440.mp4,Kinetics,ftaW-Bv21Pc,0,10
19910,test,clean floor,49299.mp4,Kinetics,-qm6XtzZmJs,21,31
19911,test,clean floor,28441.mp4,Kinetics,ghPQltCQWbc,1,11
19912,test,clean floor,28457.mp4,Kinetics,raJMSPUQxUE,15,25
19913,test,clean floor,28467.mp4,Kinetics,ymOlKHmS0fA,17,27
19914,test,clean floor,55483.mp4,Kinetics,yL_WClTPQQ0,17,27
19915,test,clean floor,49357.mp4,Kinetics,aUDbGJxk9EI,36,46
19916,test,clean floor,55406.mp4,Kinetics,9QbO3WkHIwQ,20,30
19917,test,clean floor,55400.mp4,Kinetics,5IOhUNyNKsE,61,71
19918,test,clean floor,28383.mp4,Kinetics,8VErUFH_wzY,23,33
19919,test,clean floor,28459.mp4,Kinetics,sR6le263HDE,16,26
19921,test,clean floor,55457.mp4,Kinetics,gkNGqJZQZ6Y,0,10
19922,test,clean floor,28421.mp4,Kinetics,XcWS6hK7hjU,12,22
19923,test,clean floor,55393.mp4,Kinetics,2uCC_TEL9po,99,109
19924,test,clean floor,49320.mp4,Kinetics,GT7pDNPLoAs,10,20
19925,test,clean floor,55391.mp4,Kinetics,0XuHKw2QMyI,0,10
19926,test,clean floor,55468.mp4,Kinetics,pSvJtHB2BDo,81,91
19927,test,clean floor,28427.mp4,Kinetics,ZKO1NuouEtw,1,11
19928,test,clean floor,49370.mp4,Kinetics,ji1pQUnYyvY,1,11
19929,test,clean floor,49385.mp4,Kinetics,u4cB3VhesY4,107,117
19930,test,clean floor,28460.mp4,Kinetics,spf1D7st_BQ,41,51
19931,test,clean floor,55418.mp4,Kinetics,FELU8fDPKac,0,10
19932,test,clean floor,28453.mp4,Kinetics,pizl41xmw7k,1,11
19933,test,clean floor,28422.mp4,Kinetics,XhrTe7iqeQ0,518,528
19934,test,clean floor,28456.mp4,Kinetics,r5hlD90O13w,22,32
19935,test,clean floor,49309.mp4,Kinetics,9qvM4tB1Rfw,0,10
19936,test,clean floor,55438.mp4,Kinetics,VoDUAk-smDU,0,10
19937,test,clean floor,49351.mp4,Kinetics,ZjNYVxaMapM,0,10
19938,test,clean floor,55419.mp4,Kinetics,G4_0_aB36Ws,0,10
19939,test,clean floor,28404.mp4,Kinetics,R1SF3-qfcP0,51,61
19940,test,clean floor,28417.mp4,Kinetics,XKJpxzRNS6U,0,10
19941,test,clean floor,55434.mp4,Kinetics,T_H6ltBXhYA,10,20
19942,test,clean floor,28466.mp4,Kinetics,xs61SvumQQI,22,32
19943,test,clean floor,49369.mp4,Kinetics,j5WA0Ms7YqY,11,21
19944,test,clean floor,28406.mp4,Kinetics,RB0DDVT_pfc,45,55
19945,test,clean floor,28402.mp4,Kinetics,M40LsLpujlU,6,16
19946,test,clean floor,28444.mp4,Kinetics,kXF4U_X1UZY,49,59
19947,test,clean floor,49384.mp4,Kinetics,sic-vSoRzOY,24,34
19948,test,clean floor,28376.mp4,Kinetics,557LS6UH_Is,0,10
19949,test,clean floor,28395.mp4,Kinetics,H_F-iil-rBQ,61,71
19950,test,clean floor,49393.mp4,Kinetics,yhzd4OFHQ0Y,29,39
19951,test,clean floor,49305.mp4,Kinetics,3ny1HLY-27w,34,44
19952,test,clean floor,28375.mp4,Kinetics,3QYG33vcTik,21,31
19953,test,clean floor,49340.mp4,Kinetics,SOJtEuJ9ZBI,33,43
19955,test,clean floor,55484.mp4,Kinetics,zBcZYndDxLg,0,10
19956,test,clean floor,49301.mp4,Kinetics,1JdtpbCnYus,11,21
19957,test,clean floor,55422.mp4,Kinetics,KHswVVIs4Ko,166,176
19959,test,clean floor,55390.mp4,Kinetics,-gCfoOv8cKg,71,81
19960,test,clean floor,49322.mp4,Kinetics,I8Da342E2pE,11,21
19961,test,clean floor,28411.mp4,Kinetics,UbAlFdogT14,20,30
19962,test,clean floor,55441.mp4,Kinetics,Y1KTB0VKSV0,16,26
19963,test,clean floor,55417.mp4,Kinetics,EUrJCzU5hCA,69,79
19964,test,clean floor,55427.mp4,Kinetics,NlqiVDwSekY,12,22
19965,test,clean floor,55486.mp4,Kinetics,zsmEmJKTxiw,138,148
19966,test,clean floor,55451.mp4,Kinetics,d6-RVMGXags,53,63
19967,test,clean floor,49387.mp4,Kinetics,v61-3W9CPvA,45,55
19968,test,clean floor,49388.mp4,Kinetics,vFqP_gUl8Iw,179,189
19969,test,clean floor,49367.mp4,Kinetics,i-WpE9Hy4r8,34,44
19970,test,clean floor,55447.mp4,Kinetics,Zv_dZb3tQrk,0,10
19971,test,clean floor,49356.mp4,Kinetics,aMPHH3zzV2k,32,42
19972,test,clean floor,49343.mp4,Kinetics,St22UKmqtHE,5,15
19973,test,clean floor,28452.mp4,Kinetics,oumtD8ie6LQ,103,113
19974,test,clean floor,49360.mp4,Kinetics,c4Bb8VTSJ-4,17,27
19975,test,clean floor,49298.mp4,Kinetics,-ohXL4nlFmw,2,12
19976,test,clean floor,49324.mp4,Kinetics,Isthbqxnx0M,11,21
19977,test,clean floor,28405.mp4,Kinetics,R1tuT1HJdPI,0,10
19978,test,clean floor,49392.mp4,Kinetics,xiQxZ0Hjwy0,3,13
19979,test,clean floor,55404.mp4,Kinetics,85qBzJ1uRaU,273,283
19980,test,clean floor,28425.mp4,Kinetics,Z-2Gwqt_GCQ,101,111
19981,test,clean floor,49334.mp4,Kinetics,O_6beC2jVp4,25,35
19982,test,clean floor,55450.mp4,Kinetics,bxRzvAcNSqg,6,16
19983,test,clean floor,28372.mp4,Kinetics,2N0vLTDEL-0,142,152
19985,test,clean floor,28378.mp4,Kinetics,5vWcLJaEw6A,150,160
19986,test,clean floor,55449.mp4,Kinetics,brss6tMIHhg,11,21
19987,test,clean floor,49359.mp4,Kinetics,c2G-MVUYnOY,32,42
19988,test,clean floor,55408.mp4,Kinetics,9xQPTedRgXw,36,46
19989,test,clean floor,55469.mp4,Kinetics,rs4IMrnncXQ,6,16
19990,test,clean floor,55459.mp4,Kinetics,iBVZPufHuTI,19,29
19991,test,clean floor,49365.mp4,Kinetics,hQ2Ekj0bW1Y,46,56
19992,test,clean floor,28450.mp4,Kinetics,nZOsk6ef4II,241,251
19993,test,clean floor,49344.mp4,Kinetics,UEELDcrmj-A,0,10
19994,test,clean floor,49328.mp4,Kinetics,Lgt01eEKr9M,0,10
19995,test,clean floor,55428.mp4,Kinetics,PuC0EXDzyWU,66,76
19996,test,clean floor,49383.mp4,Kinetics,rzSHCpqgzLc,54,64
19997,test,clean floor,55478.mp4,Kinetics,wEactR1Z9Ds,29,39
19998,test,clean floor,55448.mp4,Kinetics,_SVQmJ8GJzY,5,15
19999,test,clean floor,55471.mp4,Kinetics,tqIc89X0xUI,85,95
20000,test,clean floor,55445.mp4,Kinetics,YumzQGk4TLk,1,11
20001,test,clean floor,55421.mp4,Kinetics,Hln8xfeKIw0,17,27
20002,test,clean floor,49329.mp4,Kinetics,NF0sOMtRLwk,0,10
20003,test,clean floor,55416.mp4,Kinetics,DlDnR4pWpEk,5,15
20004,test,clean floor,55462.mp4,Kinetics,ln3u0FQ8ZSI,67,77
20005,test,clean floor,55420.mp4,Kinetics,Gvrpel3soqw,9,19
20006,test,clean floor,55392.mp4,Kinetics,2J5xtX5wgxY,104,114
20007,test,clean floor,28468.mp4,Kinetics,z30TR06wPuw,47,57
20008,test,clean floor,28436.mp4,Kinetics,eDb_rcYu2UQ,20,30
20009,test,clean floor,28409.mp4,Kinetics,TVSttIgJ3EY,156,166
20114,test,bandaging,1911.mp4,Kinetics,RB-axNdAA_Q,29,39
20115,test,bandaging,1894.mp4,Kinetics,DzeHdx4YCao,30,40
20116,test,bandaging,1954.mp4,Kinetics,tEFInJ54CTU,55,65
20117,test,bandaging,1927.mp4,Kinetics,b22DebeqkSc,14,24
20118,test,bandaging,1912.mp4,Kinetics,Rktqh3NNAFQ,484,494
20119,test,bandaging,1902.mp4,Kinetics,IX6C5Fc4tJw,295,305
20120,test,bandaging,1951.mp4,Kinetics,sDd9TAXBrE0,49,59
20121,test,bandaging,1878.mp4,Kinetics,79XApXQV0pk,55,65
20122,test,bandaging,1942.mp4,Kinetics,k71Ld7YJEhA,52,62
20123,test,bandaging,1961.mp4,Kinetics,xDxV4CZVRSs,24,34
20124,test,bandaging,1903.mp4,Kinetics,JMc5MdMlcAo,2879,2889
20125,test,bandaging,1868.mp4,Kinetics,0MS7fnLfw9k,116,126
20126,test,bandaging,1936.mp4,Kinetics,hORHCwwKuM4,846,856
20127,test,bandaging,1866.mp4,Kinetics,-c03BzXL9Cs,111,121
20128,test,bandaging,1937.mp4,Kinetics,hiJfQx72dY4,52,62
20129,test,bandaging,1870.mp4,Kinetics,33Eg7Nfdrlc,2,12
20130,test,bandaging,1873.mp4,Kinetics,4QS1QdiWWa0,143,153
20131,test,bandaging,1948.mp4,Kinetics,o0N7p_POnJI,230,240
20132,test,bandaging,1955.mp4,Kinetics,tGRGrkAv9ug,184,194
20133,test,bandaging,1892.mp4,Kinetics,Bgue2jlu4g0,115,125
20134,test,bandaging,1876.mp4,Kinetics,5RbEbaHJbos,28,38
20135,test,bandaging,1887.mp4,Kinetics,9XIlpwKcTas,24,34
20136,test,bandaging,1932.mp4,Kinetics,d7lhgseSjZo,115,125
20137,test,bandaging,1964.mp4,Kinetics,zDjPGvz7cfk,222,232
20138,test,bandaging,1879.mp4,Kinetics,7O5mGnfN3bA,27,37
20139,test,bandaging,1886.mp4,Kinetics,9NJ8H9qubb4,260,270
20140,test,bandaging,1896.mp4,Kinetics,G80uaPJ3XOM,0,10
20141,test,bandaging,1910.mp4,Kinetics,QrZUHHi7Y7M,83,93
20142,test,bandaging,1933.mp4,Kinetics,dgcjtpH3IHc,26,36
20143,test,bandaging,1949.mp4,Kinetics,osQ7t4T6KgM,16,26
20144,test,bandaging,1957.mp4,Kinetics,vfTO97MmX3o,114,124
20145,test,bandaging,1963.mp4,Kinetics,y2B2AzLGBEI,247,257
20146,test,bandaging,1882.mp4,Kinetics,8-ajc5BnJZ4,46,56
20147,test,bandaging,1895.mp4,Kinetics,EFtLy2g4TEw,96,106
20148,test,bandaging,1871.mp4,Kinetics,3JY9c0mCZ_o,110,120
20149,test,bandaging,1930.mp4,Kinetics,cvqHroaEfHA,25,35
20150,test,bandaging,1929.mp4,Kinetics,ctC7JDqyWeI,92,102
20151,test,bandaging,1913.mp4,Kinetics,SUMkD2R8mXs,74,84
20152,test,bandaging,1938.mp4,Kinetics,i-_WT0WvFnY,102,112
20153,test,bandaging,1914.mp4,Kinetics,Swf3fr35b-E,62,72
20154,test,bandaging,1900.mp4,Kinetics,IHHJVorRTjk,39,49
20155,test,bandaging,1918.mp4,Kinetics,VdobgnHtkHY,3,13
20156,test,bandaging,1935.mp4,Kinetics,fefCPX5GD_c,15,25
20157,test,bandaging,1945.mp4,Kinetics,moakYLD9WHY,71,81
20158,test,bandaging,1891.mp4,Kinetics,BOTmLV6Mazw,42,52
20159,test,bandaging,1881.mp4,Kinetics,7mdGCnWgBAw,478,488
20160,test,bandaging,1889.mp4,Kinetics,A_7Vs5x0DzY,88,98
20161,test,bandaging,1919.mp4,Kinetics,VhimIoWrcXI,151,161
20162,test,bandaging,1909.mp4,Kinetics,O3LktINAWzs,35,45
20163,test,bandaging,1874.mp4,Kinetics,4fNmmjJu1ls,259,269
20164,test,bandaging,1944.mp4,Kinetics,lXJbS2emwXs,285,295
20165,test,bandaging,1893.mp4,Kinetics,CprteqlRucg,12,22
20166,test,bandaging,1939.mp4,Kinetics,iI_bL9og6bA,21,31
20167,test,bandaging,1908.mp4,Kinetics,NTPzrXPm8VM,48,58
20168,test,bandaging,1875.mp4,Kinetics,4i4-q6kwrx0,80,90
20169,test,bandaging,1922.mp4,Kinetics,XQN10xw-xas,32,42
20170,test,bandaging,1959.mp4,Kinetics,w_gJLrMTgf0,59,69
20171,test,bandaging,1928.mp4,Kinetics,bI5xxJHeOzU,21,31
20172,test,bandaging,1904.mp4,Kinetics,JRy45Poa-gw,142,152
20173,test,bandaging,1943.mp4,Kinetics,keu0VLlkVlg,22,32
20174,test,bandaging,1962.mp4,Kinetics,xR7-IdAo0EE,70,80
20175,test,bandaging,1885.mp4,Kinetics,8sKg28EBXy4,172,182
20176,test,bandaging,1916.mp4,Kinetics,TaRJ0k3oONU,166,176
20177,test,bandaging,1888.mp4,Kinetics,A3cgqmVVyqI,44,54
20178,test,bandaging,1897.mp4,Kinetics,HBo9b4MayOs,29,39
20179,test,bandaging,1947.mp4,Kinetics,nb5sF7HP-7I,203,213
20180,test,bandaging,1872.mp4,Kinetics,3JcTcT_C-Ho,111,121
20181,test,bandaging,1880.mp4,Kinetics,7aQnRujbEZo,350,360
20182,test,bandaging,1901.mp4,Kinetics,ISQnmw0EjHk,157,167
20183,test,bandaging,1924.mp4,Kinetics,Z0L3wLokotI,77,87
20184,test,bandaging,1890.mp4,Kinetics,BLYMRDy612E,82,92
20185,test,bandaging,1898.mp4,Kinetics,HDsOxqnbSZY,21,31
20186,test,bandaging,1921.mp4,Kinetics,XEHp5x1XhD0,173,183
20187,test,bandaging,1906.mp4,Kinetics,KrP7wzLjY_g,490,500
20188,test,bandaging,1925.mp4,Kinetics,_CkMXTRX1bY,77,87
